Faults,L_Number,ErrCode,M_Number,Date,Status,State,City,PartNo,TechnicianID,Qty
FALSE,a002,,0xa00004,2019-10-01T10:46:02,1,MD,Baltimore,100014,,5
FALSE,a002,,0xa00032,2019-10-01T02:07:06,1,IL,Chicago,100039,,5
FALSE,a002,,0xa00011,2019-10-01T11:24:36,0,NY,New York City,100058,,6
FALSE,a002,,0xa00022,2019-10-01T20:24:11,1,MD,Baltimore,100095,,8
TRUE,a002,,0xa00020,2019-10-01T01:30:39,1,NY,New York City,100057,,5
FALSE,a002,,0xa00003,2019-10-01T13:52:01,1,NY,New York City,100067,,2
TRUE,a002,,0xa00017,2019-10-01T08:33:38,1,NY,New York City,100013,,9
FALSE,a002,,0xa00033,2019-10-01T05:56:25,1,MD,Baltimore,100080,,5
FALSE,a002,,0xa00027,2019-10-01T04:11:37,1,MD,Baltimore,100090,,2
FALSE,a002,,0xa00033,2019-10-01T03:34:22,1,MD,Baltimore,100066,,9
FALSE,a002,,0xa00038,2019-10-01T06:35:41,1,MD,Baltimore,100011,,6
FALSE,a002,,0xa00024,2019-10-01T15:00:49,1,NY,New York City,100064,,3
FALSE,a002,,0xa00026,2019-10-01T18:58:34,1,NY,New York City,100097,,3
FALSE,a002,,0xa00028,2019-10-01T20:28:08,1,NY,New York City,100068,,2
FALSE,a002,,0xa00034,2019-10-01T07:02:36,0,NY,New York City,100054,,3
FALSE,a002,,0xa00017,2019-10-01T23:28:19,1,MD,Baltimore,100034,,4
FALSE,a002,,0xa00013,2019-10-01T01:29:30,1,NY,New York City,100097,,8
FALSE,a002,,0xa00001,2019-10-01T22:04:38,1,MD,Baltimore,100098,,9
FALSE,a002,,0xa00018,2019-10-01T06:14:10,1,IL,Chicago,100097,,3
FALSE,a002,,0xa00005,2019-10-01T19:34:42,1,NY,New York City,100099,,8
FALSE,a002,,0xa00033,2019-10-01T02:46:38,1,MD,Baltimore,100010,,2
FALSE,a002,,0xa00003,2019-10-01T15:01:20,1,NY,New York City,100067,,6
FALSE,a002,,0xa00002,2019-10-01T03:51:06,1,IL,Chicago,100007,,3
FALSE,a002,,0xa00031,2019-10-01T12:58:23,1,MD,Baltimore,100044,,6
FALSE,a002,,0xa00025,2019-10-01T15:39:39,1,IL,Chicago,100013,,9
FALSE,a002,,0xa00032,2019-10-01T18:56:10,1,IL,Chicago,100069,,3
FALSE,a002,,0xa00033,2019-10-01T12:23:04,1,MD,Baltimore,100017,,9
FALSE,a002,,0xa00023,2019-10-01T20:58:20,1,MD,Baltimore,100050,,7
FALSE,a002,,0xa00036,2019-10-01T23:03:48,0,IL,Chicago,100035,,1
FALSE,a002,,0xa00005,2019-10-01T00:13:25,1,IL,Chicago,100062,,3
FALSE,a002,,0xa00026,2019-10-01T14:07:31,1,MD,Baltimore,100057,,9
FALSE,a002,,0xa00027,2019-10-01T14:56:49,1,NY,New York City,100061,,3
FALSE,a002,,0xa00031,2019-10-01T13:20:17,1,NY,New York City,100065,,2
FALSE,a002,,0xa00005,2019-10-01T03:52:41,0,NY,New York City,100051,,8
TRUE,a002,,0xa00020,2019-10-01T20:48:21,1,NY,New York City,100092,,4
FALSE,a002,,0xa00029,2019-10-01T05:27:21,1,NY,New York City,100001,,8
FALSE,a002,,0xa00032,2019-10-01T20:37:44,1,NY,New York City,100037,,8
FALSE,a002,,0xa00022,2019-10-01T02:21:08,1,MD,Baltimore,100015,,6
FALSE,a002,,0xa00025,2019-10-01T03:21:59,1,IL,Chicago,100062,,7
FALSE,a002,,0xa00015,2019-10-01T20:53:12,1,IL,Chicago,100029,,1
FALSE,a002,,0xa00031,2019-10-01T03:43:30,1,MD,Baltimore,100029,,2
FALSE,a002,,0xa00014,2019-10-01T22:44:43,0,MD,Baltimore,100029,,9
FALSE,a002,,0xa00038,2019-10-01T19:28:26,0,IL,Chicago,100029,,1
FALSE,a002,,0xa00007,2019-10-01T09:12:39,1,IL,Chicago,100068,,1
FALSE,a002,,0xa00030,2019-10-01T18:50:48,1,IL,Chicago,100056,,2
FALSE,a002,,0xa00008,2019-10-01T15:43:16,1,MD,Baltimore,100051,,8
FALSE,a002,,0xa00015,2019-10-01T15:39:10,1,NY,New York City,100050,,7
FALSE,a002,,0xa00005,2019-10-01T07:52:06,1,NY,New York City,100022,,6
FALSE,a002,,0xa00024,2019-10-01T03:35:07,1,MD,Baltimore,100035,,4
FALSE,a002,,0xa00030,2019-10-01T23:35:41,1,MD,Baltimore,100055,,4
TRUE,a002,,0xa00037,2019-10-01T14:35:28,1,MD,Baltimore,100082,,8
FALSE,a002,,0xa00006,2019-10-01T06:53:18,1,NY,New York City,100043,,3
FALSE,a002,,0xa00010,2019-10-01T01:50:50,1,MD,Baltimore,100004,,3
FALSE,a002,,0xa00037,2019-10-01T08:44:25,1,NY,New York City,100017,,7
FALSE,a002,,0xa00007,2019-10-01T01:32:34,1,IL,Chicago,100098,,4
FALSE,a002,,0xa00026,2019-10-01T12:21:15,1,NY,New York City,100016,,9
FALSE,a002,,0xa00030,2019-10-01T16:31:05,1,NY,New York City,100053,,9
FALSE,a002,,0xa00032,2019-10-01T08:55:55,1,NY,New York City,100034,,3
TRUE,a002,,0xa00016,2019-10-01T02:02:18,1,MD,Baltimore,100042,,7
FALSE,a002,,0xa00011,2019-10-01T08:00:32,1,MD,Baltimore,100050,,5
FALSE,a002,,0xa00033,2019-10-01T10:45:37,1,IL,Chicago,100055,,7
FALSE,a002,,0xa00033,2019-10-01T17:06:48,1,IL,Chicago,100035,,1
FALSE,a002,,0xa00028,2019-10-01T13:20:55,0,NY,New York City,100015,,1
FALSE,a002,,0xa00025,2019-10-01T06:18:48,1,NY,New York City,100098,,7
FALSE,a002,,0xa00002,2019-10-01T09:31:56,1,NY,New York City,100073,,6
FALSE,a002,,0xa00024,2019-10-01T17:18:09,1,MD,Baltimore,100070,,3
FALSE,a002,,0xa00029,2019-10-01T03:33:24,1,IL,Chicago,100055,,5
TRUE,a002,,0xa00039,2019-10-01T15:19:21,1,IL,Chicago,100040,,7
FALSE,a002,,0xa00023,2019-10-01T05:19:23,0,MD,Baltimore,100047,,2
FALSE,a002,,0xa00013,2019-10-01T14:14:47,1,IL,Chicago,100046,,9
TRUE,a002,,0xa00002,2019-10-01T06:27:59,1,MD,Baltimore,100081,,1
FALSE,a002,,0xa00012,2019-10-01T20:50:16,1,NY,New York City,100065,,2
FALSE,a002,,0xa00015,2019-10-01T10:17:44,1,MD,Baltimore,100091,,3
FALSE,a002,,0xa00009,2019-10-01T16:01:44,1,NY,New York City,100024,,6
FALSE,a002,,0xa00033,2019-10-01T07:22:28,1,MD,Baltimore,100013,,8
FALSE,a002,,0xa00035,2019-10-01T15:35:52,1,MD,Baltimore,100062,,1
FALSE,a002,,0xa00013,2019-10-01T22:05:58,1,NY,New York City,100084,,5
FALSE,a002,,0xa00013,2019-10-01T07:44:54,1,MD,Baltimore,100061,,7
FALSE,a002,,0xa00012,2019-10-01T23:38:04,1,MD,Baltimore,100083,,5
FALSE,a002,,0xa00028,2019-10-01T19:17:05,1,NY,New York City,100095,,5
TRUE,a002,,0xa00028,2019-10-01T07:35:11,1,NY,New York City,100014,,5
FALSE,a002,,0xa00035,2019-10-01T12:51:26,1,NY,New York City,100035,,7
FALSE,a002,,0xa00015,2019-10-01T13:07:49,1,MD,Baltimore,100009,,3
FALSE,a002,,0xa00015,2019-10-01T14:12:55,1,NY,New York City,100050,,4
FALSE,a002,,0xa00005,2019-10-01T13:20:17,1,IL,Chicago,100096,,9
FALSE,a002,,0xa00031,2019-10-01T04:08:52,1,IL,Chicago,100073,,9
FALSE,a002,,0xa00012,2019-10-01T01:10:23,1,IL,Chicago,100032,,5
TRUE,a002,,0xa00032,2019-10-01T02:13:39,1,IL,Chicago,100030,,3
FALSE,a002,,0xa00001,2019-10-01T16:50:46,1,MD,Baltimore,100015,,5
FALSE,a002,,0xa00023,2019-10-01T06:36:09,1,NY,New York City,100031,,6
FALSE,a002,,0xa00007,2019-10-01T17:08:47,0,MD,Baltimore,100078,,1
FALSE,a002,,0xa00039,2019-10-01T22:12:13,1,IL,Chicago,100020,,2
FALSE,a002,,0xa00039,2019-10-01T15:16:44,1,MD,Baltimore,100089,,4
FALSE,a002,,0xa00003,2019-10-01T12:05:41,1,NY,New York City,100075,,5
FALSE,a002,,0xa00034,2019-10-01T10:58:19,1,NY,New York City,100011,,4
FALSE,a002,,0xa00033,2019-10-01T09:05:36,1,NY,New York City,100008,,4
FALSE,a002,,0xa00035,2019-10-01T08:28:31,1,MD,Baltimore,100063,,4
FALSE,a002,,0xa00013,2019-10-01T17:09:22,0,MD,Baltimore,100056,,1
FALSE,a002,,0xa00032,2019-10-01T03:01:27,1,MD,Baltimore,100034,,2
FALSE,a002,,0xa00001,2019-10-01T06:55:04,1,IL,Chicago,100031,,2
FALSE,a002,,0xa00029,2019-10-01T08:43:06,1,NY,New York City,100057,,8
FALSE,a002,,0xa00005,2019-10-01T02:40:18,1,IL,Chicago,100022,,4
FALSE,a002,,0xa00023,2019-10-01T08:49:21,1,NY,New York City,100060,,3
FALSE,a002,,0xa00014,2019-10-01T15:43:19,1,MD,Baltimore,100043,,5
FALSE,a002,,0xa00017,2019-10-01T22:01:15,1,NY,New York City,100086,,4
FALSE,a002,,0xa00017,2019-10-01T15:14:51,1,NY,New York City,100085,,6
FALSE,a002,,0xa00003,2019-10-01T10:44:28,1,IL,Chicago,100005,,7
FALSE,a002,,0xa00039,2019-10-01T17:44:29,1,MD,Baltimore,100094,,2
FALSE,a002,,0xa00012,2019-10-01T16:51:35,1,MD,Baltimore,100010,,7
FALSE,a002,,0xa00016,2019-10-01T08:43:00,1,MD,Baltimore,100034,,6
FALSE,a002,,0xa00011,2019-10-01T18:26:03,1,MD,Baltimore,100009,,5
FALSE,a002,,0xa00005,2019-10-01T03:41:05,1,MD,Baltimore,100072,,5
FALSE,a002,,0xa00031,2019-10-01T06:02:25,1,MD,Baltimore,100076,,2
FALSE,a002,,0xa00013,2019-10-01T01:34:49,1,NY,New York City,100097,,6
FALSE,a002,,0xa00007,2019-10-01T10:46:36,1,MD,Baltimore,100026,,2
FALSE,a002,,0xa00010,2019-10-01T22:01:03,1,MD,Baltimore,100011,,2
FALSE,a002,,0xa00036,2019-10-01T06:42:44,1,MD,Baltimore,100018,,9
FALSE,a002,,0xa00009,2019-10-01T05:00:27,1,NY,New York City,100053,,3
FALSE,a002,,0xa00033,2019-10-01T05:45:40,1,MD,Baltimore,100081,,3
FALSE,a002,,0xa00005,2019-10-01T16:11:43,1,MD,Baltimore,100055,,1
FALSE,a002,,0xa00009,2019-10-01T11:56:48,1,NY,New York City,100087,,7
TRUE,a002,,0xa00007,2019-10-01T19:19:00,1,IL,Chicago,100029,,1
FALSE,a002,,0xa00004,2019-10-01T12:19:17,1,NY,New York City,100040,,2
FALSE,a002,,0xa00005,2019-10-01T08:54:33,1,IL,Chicago,100100,,7
FALSE,a002,,0xa00002,2019-10-01T18:17:54,1,MD,Baltimore,100077,,1
FALSE,a002,,0xa00006,2019-10-01T20:58:01,1,NY,New York City,100079,,5
FALSE,a002,,0xa00020,2019-10-01T02:36:58,1,NY,New York City,100004,,7
FALSE,a002,,0xa00032,2019-10-01T03:24:42,1,MD,Baltimore,100076,,2
FALSE,a002,,0xa00021,2019-10-01T07:55:59,0,MD,Baltimore,100033,,4
FALSE,a002,,0xa00026,2019-10-01T13:32:53,1,IL,Chicago,100020,,7
FALSE,a002,,0xa00012,2019-10-01T22:40:50,1,NY,New York City,100067,,3
TRUE,a002,,0xa00005,2019-10-01T16:12:33,1,NY,New York City,100048,,6
FALSE,a002,,0xa00038,2019-10-01T04:39:08,1,MD,Baltimore,100019,,2
FALSE,a002,,0xa00029,2019-10-01T13:31:29,1,NY,New York City,100079,,8
FALSE,a002,,0xa00008,2019-10-01T00:15:32,1,NY,New York City,100023,,6
FALSE,a002,,0xa00034,2019-10-01T19:25:44,1,MD,Baltimore,100027,,4
FALSE,a002,,0xa00001,2019-10-01T20:28:37,1,NY,New York City,100040,,4
FALSE,a002,,0xa00037,2019-10-01T13:39:52,1,MD,Baltimore,100018,,2
FALSE,a002,,0xa00002,2019-10-01T06:27:34,1,IL,Chicago,100097,,8
FALSE,a002,,0xa00025,2019-10-01T12:40:07,1,MD,Baltimore,100009,,8
FALSE,a002,,0xa00031,2019-10-01T20:17:23,1,NY,New York City,100044,,7
FALSE,a002,,0xa00033,2019-10-01T17:11:50,1,NY,New York City,100030,,7
FALSE,a002,,0xa00007,2019-10-01T17:17:36,1,IL,Chicago,100068,,3
FALSE,a002,,0xa00037,2019-10-01T12:00:04,1,NY,New York City,100068,,2
FALSE,a002,,0xa00009,2019-10-01T18:19:39,1,IL,Chicago,100089,,1
FALSE,a002,,0xa00032,2019-10-01T05:48:43,1,NY,New York City,100005,,5
FALSE,a002,,0xa00021,2019-10-01T14:29:32,1,NY,New York City,100004,,5
FALSE,a002,,0xa00026,2019-10-01T05:08:39,1,MD,Baltimore,100058,,3
FALSE,a002,,0xa00009,2019-10-01T09:13:55,1,MD,Baltimore,100030,,1
FALSE,a002,,0xa00009,2019-10-01T05:50:09,1,MD,Baltimore,100061,,4
FALSE,a002,,0xa00030,2019-10-01T18:12:03,1,NY,New York City,100007,,8
FALSE,a002,,0xa00036,2019-10-01T19:15:53,1,MD,Baltimore,100025,,3
FALSE,a002,,0xa00033,2019-10-01T21:00:30,0,MD,Baltimore,100085,,5
FALSE,a002,,0xa00037,2019-10-01T11:21:54,1,MD,Baltimore,100060,,3
FALSE,a002,,0xa00035,2019-10-01T06:14:32,1,NY,New York City,100023,,6
FALSE,a002,,0xa00010,2019-10-01T16:45:01,1,IL,Chicago,100083,,9
FALSE,a002,,0xa00034,2019-10-01T10:11:11,1,MD,Baltimore,100011,,2
FALSE,a002,,0xa00017,2019-10-01T23:48:58,1,IL,Chicago,100062,,9
FALSE,a002,,0xa00010,2019-10-01T15:55:48,1,MD,Baltimore,100061,,2
FALSE,a002,,0xa00011,2019-10-01T12:54:19,1,MD,Baltimore,100020,,4
FALSE,a002,,0xa00023,2019-10-01T13:10:48,1,MD,Baltimore,100091,,8
FALSE,a002,,0xa00033,2019-10-01T00:29:48,0,MD,Baltimore,100084,,9
FALSE,a002,,0xa00039,2019-10-01T08:24:45,1,NY,New York City,100056,,1
FALSE,a002,,0xa00018,2019-10-01T07:09:33,1,NY,New York City,100097,,9
FALSE,a002,,0xa00038,2019-10-01T09:25:42,1,MD,Baltimore,100041,,6
FALSE,a002,,0xa00033,2019-10-01T11:43:27,1,MD,Baltimore,100026,,2
FALSE,a002,,0xa00039,2019-10-01T11:49:12,1,IL,Chicago,100044,,3
FALSE,a002,,0xa00036,2019-10-01T09:08:31,1,NY,New York City,100083,,4
FALSE,a002,,0xa00003,2019-10-01T04:40:25,1,IL,Chicago,100083,,9
FALSE,a002,,0xa00018,2019-10-01T06:58:15,1,NY,New York City,100060,,9
FALSE,a002,,0xa00036,2019-10-01T00:13:18,1,MD,Baltimore,100091,,2
FALSE,a002,,0xa00008,2019-10-01T21:27:01,1,MD,Baltimore,100004,,7
FALSE,a002,,0xa00036,2019-10-01T14:01:32,1,MD,Baltimore,100009,,2
FALSE,a002,,0xa00021,2019-10-01T14:15:03,1,MD,Baltimore,100043,,1
FALSE,a002,,0xa00026,2019-10-01T03:50:02,1,MD,Baltimore,100018,,3
FALSE,a002,,0xa00038,2019-10-01T20:21:38,1,IL,Chicago,100098,,3
FALSE,a002,,0xa00033,2019-10-01T12:38:37,1,MD,Baltimore,100051,,2
FALSE,a002,,0xa00016,2019-10-01T20:33:05,0,NY,New York City,100008,,6
FALSE,a002,,0xa00021,2019-10-01T14:08:49,1,NY,New York City,100027,,9
FALSE,a002,,0xa00021,2019-10-01T19:59:16,1,NY,New York City,100030,,4
FALSE,a002,,0xa00020,2019-10-01T13:22:05,0,MD,Baltimore,100061,,2
FALSE,a002,,0xa00020,2019-10-01T09:54:39,1,IL,Chicago,100011,,6
FALSE,a002,,0xa00016,2019-10-01T13:02:43,1,IL,Chicago,100073,,2
FALSE,a002,,0xa00029,2019-10-01T09:34:30,1,MD,Baltimore,100017,,2
FALSE,a002,,0xa00030,2019-10-01T15:25:41,1,MD,Baltimore,100030,,5
FALSE,a002,,0xa00011,2019-10-01T19:01:32,1,IL,Chicago,100018,,3
FALSE,a002,,0xa00027,2019-10-01T02:33:43,1,NY,New York City,100041,,3
FALSE,a002,,0xa00032,2019-10-01T02:42:57,0,MD,Baltimore,100046,,7
FALSE,a002,,0xa00024,2019-10-01T04:51:41,1,NY,New York City,100012,,4
FALSE,a002,,0xa00008,2019-10-01T10:24:39,1,NY,New York City,100071,,5
FALSE,a002,,0xa00026,2019-10-01T15:40:32,1,NY,New York City,100057,,4
FALSE,a002,,0xa00018,2019-10-01T07:10:52,1,NY,New York City,100035,,6
FALSE,a002,,0xa00011,2019-10-01T04:49:13,1,NY,New York City,100038,,5
FALSE,a002,,0xa00013,2019-10-01T22:52:12,1,IL,Chicago,100083,,1
FALSE,a002,,0xa00037,2019-10-01T01:35:54,0,MD,Baltimore,100022,,3
FALSE,a002,,0xa00005,2019-10-01T21:26:25,1,NY,New York City,100074,,9
FALSE,a002,,0xa00037,2019-10-01T14:49:43,1,IL,Chicago,100046,,4
FALSE,a002,,0xa00003,2019-10-01T09:04:32,1,NY,New York City,100052,,3
FALSE,a002,,0xa00016,2019-10-01T01:07:25,1,MD,Baltimore,100051,,7
FALSE,a002,,0xa00037,2019-10-01T19:51:00,0,NY,New York City,100086,,6
TRUE,a002,,0xa00034,2019-10-01T22:21:01,1,NY,New York City,100037,,1
FALSE,a002,,0xa00030,2019-10-01T00:43:59,0,MD,Baltimore,100081,,7
FALSE,a002,,0xa00014,2019-10-01T20:55:41,1,IL,Chicago,100046,,2
FALSE,a002,,0xa00027,2019-10-01T03:30:01,1,NY,New York City,100066,,7
FALSE,a002,,0xa00019,2019-10-01T01:43:48,1,NY,New York City,100070,,8
FALSE,a002,,0xa00032,2019-10-01T17:07:54,1,IL,Chicago,100012,,9
FALSE,a002,,0xa00019,2019-10-01T15:24:40,0,NY,New York City,100012,,9
FALSE,a002,,0xa00011,2019-10-01T10:47:52,1,MD,Baltimore,100056,,1
FALSE,a002,,0xa00009,2019-10-01T01:18:20,1,NY,New York City,100026,,7
FALSE,a002,,0xa00022,2019-10-01T02:37:52,1,MD,Baltimore,100057,,7
FALSE,a002,,0xa00037,2019-10-01T14:15:07,0,MD,Baltimore,100024,,8
TRUE,a002,,0xa00016,2019-10-01T07:08:41,1,NY,New York City,100062,,5
FALSE,a002,,0xa00012,2019-10-01T13:54:39,1,IL,Chicago,100084,,6
FALSE,a002,,0xa00032,2019-10-01T01:06:11,1,NY,New York City,100067,,6
TRUE,a002,,0xa00008,2019-10-01T14:06:44,1,NY,New York City,100083,,1
FALSE,a002,,0xa00001,2019-10-01T20:40:08,1,NY,New York City,100007,,8
FALSE,a002,,0xa00036,2019-10-01T06:37:18,1,MD,Baltimore,100060,,1
FALSE,a002,,0xa00019,2019-10-01T07:45:36,1,NY,New York City,100079,,5
FALSE,a002,,0xa00021,2019-10-01T01:24:53,1,MD,Baltimore,100026,,7
TRUE,a002,,0xa00032,2019-10-01T21:07:47,1,NY,New York City,100004,,6
FALSE,a002,,0xa00001,2019-10-01T16:51:45,1,NY,New York City,100085,,6
FALSE,a002,,0xa00020,2019-10-01T02:42:32,1,NY,New York City,100021,,3
FALSE,a002,,0xa00031,2019-10-01T14:26:06,0,MD,Baltimore,100051,,6
FALSE,a002,,0xa00011,2019-10-01T10:06:07,1,MD,Baltimore,100047,,3
FALSE,a002,,0xa00010,2019-10-01T10:07:42,1,NY,New York City,100084,,8
FALSE,a002,,0xa00012,2019-10-01T06:53:34,1,IL,Chicago,100032,,7
FALSE,a002,,0xa00021,2019-10-01T04:38:35,1,NY,New York City,100002,,2
FALSE,a002,,0xa00009,2019-10-01T22:59:36,1,MD,Baltimore,100042,,1
FALSE,a002,,0xa00002,2019-10-01T20:18:42,1,MD,Baltimore,100030,,4
FALSE,a002,,0xa00039,2019-10-01T09:38:39,1,MD,Baltimore,100088,,2
FALSE,a002,,0xa00022,2019-10-01T16:53:13,1,IL,Chicago,100034,,9
FALSE,a002,,0xa00025,2019-10-01T05:19:58,1,NY,New York City,100084,,7
FALSE,a002,,0xa00028,2019-10-01T04:24:18,1,IL,Chicago,100024,,8
FALSE,a002,,0xa00029,2019-10-01T22:31:17,1,NY,New York City,100061,,3
FALSE,a002,,0xa00031,2019-10-01T20:07:53,1,NY,New York City,100041,,6
FALSE,a002,,0xa00022,2019-10-01T20:26:49,1,NY,New York City,100041,,8
FALSE,a002,,0xa00034,2019-10-01T07:28:42,1,NY,New York City,100068,,5
FALSE,a002,,0xa00032,2019-10-01T16:10:21,1,IL,Chicago,100051,,5
FALSE,a002,,0xa00013,2019-10-01T09:07:03,1,NY,New York City,100060,,8
FALSE,a002,,0xa00024,2019-10-01T18:12:23,1,MD,Baltimore,100016,,6
TRUE,a002,,0xa00011,2019-10-01T10:13:28,1,IL,Chicago,100047,,9
FALSE,a002,,0xa00024,2019-10-01T21:24:43,1,MD,Baltimore,100088,,3
FALSE,a002,,0xa00023,2019-10-01T10:46:07,1,NY,New York City,100014,,5
FALSE,a002,,0xa00011,2019-10-01T00:24:47,1,MD,Baltimore,100018,,8
FALSE,a002,,0xa00002,2019-10-01T11:01:07,1,IL,Chicago,100077,,6
FALSE,a002,,0xa00036,2019-10-01T01:39:20,1,MD,Baltimore,100072,,9
FALSE,a002,,0xa00024,2019-10-01T06:40:16,1,NY,New York City,100001,,7
FALSE,a002,,0xa00022,2019-10-01T21:46:37,0,NY,New York City,100048,,6
FALSE,a002,,0xa00039,2019-10-01T15:03:55,1,MD,Baltimore,100020,,6
FALSE,a002,,0xa00002,2019-10-01T17:18:41,1,NY,New York City,100027,,1
FALSE,a002,,0xa00030,2019-10-01T10:46:22,1,IL,Chicago,100097,,5
FALSE,a002,,0xa00001,2019-10-01T11:50:58,1,NY,New York City,100094,,3
FALSE,a002,,0xa00026,2019-10-01T06:18:06,1,MD,Baltimore,100064,,7
FALSE,a002,,0xa00005,2019-10-01T21:46:49,1,MD,Baltimore,100061,,9
FALSE,a002,,0xa00004,2019-10-01T01:36:47,1,NY,New York City,100063,,2
FALSE,a002,,0xa00008,2019-10-01T11:50:08,1,NY,New York City,100059,,3
FALSE,a002,,0xa00034,2019-10-01T23:31:47,1,NY,New York City,100013,,7
FALSE,a002,,0xa00014,2019-10-01T17:35:54,1,IL,Chicago,100002,,1
FALSE,a002,,0xa00024,2019-10-01T00:00:35,1,NY,New York City,100053,,5
FALSE,a002,,0xa00031,2019-10-01T14:11:39,1,NY,New York City,100011,,2
FALSE,a002,,0xa00027,2019-10-01T17:06:51,1,MD,Baltimore,100049,,4
FALSE,a002,,0xa00032,2019-10-01T04:25:03,0,IL,Chicago,100031,,6
FALSE,a002,,0xa00035,2019-10-01T00:49:19,1,NY,New York City,100049,,1
TRUE,a002,,0xa00029,2019-10-01T04:34:24,1,NY,New York City,100093,,1
FALSE,a002,,0xa00027,2019-10-01T12:59:25,1,MD,Baltimore,100092,,9
TRUE,a002,,0xa00014,2019-10-01T15:02:50,1,MD,Baltimore,100077,,8
FALSE,a002,,0xa00020,2019-10-01T22:05:48,1,NY,New York City,100019,,9
FALSE,a002,,0xa00012,2019-10-01T12:06:39,1,IL,Chicago,100020,,2
TRUE,a002,,0xa00015,2019-10-01T22:15:24,1,MD,Baltimore,100079,,2
FALSE,a002,,0xa00034,2019-10-01T22:07:12,1,NY,New York City,100100,,5
TRUE,a002,,0xa00010,2019-10-01T10:11:43,1,IL,Chicago,100019,,4
FALSE,a002,,0xa00019,2019-10-01T10:20:10,1,MD,Baltimore,100013,,9
FALSE,a002,,0xa00001,2019-10-01T03:10:02,1,MD,Baltimore,100087,,9
FALSE,a002,,0xa00009,2019-10-01T10:28:59,1,MD,Baltimore,100040,,4
FALSE,a002,,0xa00014,2019-10-01T09:47:09,1,IL,Chicago,100053,,6
FALSE,a002,,0xa00001,2019-10-01T03:05:00,1,MD,Baltimore,100017,,1
FALSE,a002,,0xa00034,2019-10-01T19:18:02,1,NY,New York City,100053,,9
FALSE,a002,,0xa00035,2019-10-01T13:03:31,1,NY,New York City,100042,,6
FALSE,a002,,0xa00033,2019-10-01T01:52:45,0,MD,Baltimore,100025,,4
FALSE,a002,,0xa00024,2019-10-01T01:07:33,1,NY,New York City,100010,,1
FALSE,a002,,0xa00018,2019-10-01T03:54:10,1,IL,Chicago,100069,,7
FALSE,a002,,0xa00039,2019-10-01T18:50:26,1,MD,Baltimore,100014,,4
TRUE,a002,,0xa00015,2019-10-01T10:33:45,1,MD,Baltimore,100015,,4
FALSE,a002,,0xa00019,2019-10-01T17:01:37,1,NY,New York City,100051,,2
FALSE,a002,,0xa00038,2019-10-01T01:51:01,1,MD,Baltimore,100044,,6
FALSE,a002,,0xa00009,2019-10-01T00:30:46,1,IL,Chicago,100077,,9
FALSE,a002,,0xa00034,2019-10-01T08:27:17,1,NY,New York City,100056,,6
FALSE,a002,,0xa00006,2019-10-01T14:16:14,1,MD,Baltimore,100020,,2
FALSE,a002,,0xa00033,2019-10-01T11:42:32,1,MD,Baltimore,100020,,4
FALSE,a002,,0xa00018,2019-10-01T17:37:25,1,NY,New York City,100034,,9
FALSE,a002,,0xa00039,2019-10-01T11:20:13,1,NY,New York City,100038,,7
FALSE,a002,,0xa00030,2019-10-01T11:00:18,1,NY,New York City,100093,,1
FALSE,a002,,0xa00025,2019-10-01T10:49:21,1,NY,New York City,100051,,2
FALSE,a002,,0xa00035,2019-10-01T05:13:23,1,NY,New York City,100017,,7
FALSE,a002,,0xa00028,2019-10-01T02:55:13,1,NY,New York City,100027,,8
FALSE,a002,,0xa00029,2019-10-01T04:32:55,1,IL,Chicago,100071,,9
FALSE,a002,,0xa00003,2019-10-01T19:52:16,1,MD,Baltimore,100015,,3
FALSE,a002,,0xa00031,2019-10-01T06:28:43,1,MD,Baltimore,100058,,8
FALSE,a002,,0xa00028,2019-10-01T18:08:32,1,MD,Baltimore,100078,,2
FALSE,a002,,0xa00032,2019-10-01T16:08:27,1,NY,New York City,100009,,8
FALSE,a002,,0xa00018,2019-10-01T19:18:55,1,NY,New York City,100006,,9
FALSE,a002,,0xa00034,2019-10-01T07:15:17,1,NY,New York City,100088,,7
FALSE,a002,,0xa00006,2019-10-01T05:55:20,1,IL,Chicago,100099,,3
FALSE,a002,,0xa00011,2019-10-01T11:12:19,1,MD,Baltimore,100001,,3
FALSE,a002,,0xa00039,2019-10-01T18:03:49,1,NY,New York City,100059,,4
FALSE,a002,,0xa00006,2019-10-01T10:54:50,1,NY,New York City,100014,,8
FALSE,a002,,0xa00003,2019-10-01T04:06:42,1,IL,Chicago,100033,,1
FALSE,a002,,0xa00039,2019-10-01T08:10:27,1,MD,Baltimore,100041,,4
FALSE,a002,,0xa00021,2019-10-01T09:56:09,1,MD,Baltimore,100099,,6
FALSE,a002,,0xa00024,2019-10-01T12:57:24,1,NY,New York City,100064,,9
FALSE,a002,,0xa00029,2019-10-01T21:07:34,1,MD,Baltimore,100024,,2
FALSE,a002,,0xa00013,2019-10-01T19:33:32,1,IL,Chicago,100040,,3
FALSE,a002,,0xa00021,2019-10-01T20:09:27,1,MD,Baltimore,100025,,5
FALSE,a002,,0xa00002,2019-10-01T11:43:20,1,MD,Baltimore,100007,,8
FALSE,a002,,0xa00033,2019-10-01T01:21:35,1,NY,New York City,100079,,5
FALSE,a002,,0xa00002,2019-10-01T11:50:00,1,NY,New York City,100058,,9
FALSE,a002,,0xa00010,2019-10-01T07:51:05,0,MD,Baltimore,100086,,6
