PRODUCTIONLINE,,TIME,,SKU,,ASSET,,ERROR_CODE,,FAULTS,,YIELD,,LOCATION1,,LOCATION2
a001,,2019-10-01T16:52:04,,100010,,0xa00030,,1,,FALSE,,4,,Baltimore,,MD
a001,,2019-10-01T03:08:13,,100042,,0xa00024,,0,,FALSE,,8,,New York City,,NY
a001,,2019-10-01T17:08:52,,100002,,0xa00034,,0,,FALSE,,6,,New York City,,NY
a001,,2019-10-01T06:38:27,,100097,,0xa00009,,1,,FALSE,,9,,New York City,,NY
a001,,2019-10-01T01:06:43,,100086,,0xa00016,,1,,FALSE,,9,,New York City,,NY
a001,,2019-10-01T22:32:45,,100051,,0xa00030,,1,,FALSE,,7,,New York City,,NY
a001,,2019-10-01T09:14:56,,100062,,0xa00033,,1,,FALSE,,3,,New York City,,NY
a001,,2019-10-01T06:30:37,,100076,,0xa00031,,1,,FALSE,,2,,Baltimore,,MD
a001,,2019-10-01T09:39:56,,100064,,0xa00031,,1,,FALSE,,1,,New York City,,NY
a001,,2019-10-01T14:41:40,,100044,,0xa00017,,1,,FALSE,,6,,Baltimore,,MD
a001,,2019-10-01T22:38:01,,100036,,0xa00010,,1,,FALSE,,7,,Baltimore,,MD
a001,,2019-10-01T09:30:58,,100081,,0xa00009,,1,,FALSE,,1,,Baltimore,,MD
a001,,2019-10-01T01:45:48,,100038,,0xa00023,,1,,FALSE,,8,,Baltimore,,MD
a001,,2019-10-01T20:51:07,,100075,,0xa00006,,0,,FALSE,,6,,Baltimore,,MD
a001,,2019-10-01T06:32:43,,100072,,0xa00002,,1,,TRUE,,7,,Baltimore,,MD
a001,,2019-10-01T13:24:44,,100096,,0xa00011,,1,,FALSE,,3,,Baltimore,,MD
a001,,2019-10-01T06:27:41,,100041,,0xa00015,,1,,FALSE,,4,,Baltimore,,MD
a001,,2019-10-01T10:15:20,,100097,,0xa00010,,1,,FALSE,,6,,Baltimore,,MD
a001,,2019-10-01T09:23:11,,100023,,0xa00033,,1,,FALSE,,6,,Baltimore,,MD
a001,,2019-10-01T00:19:12,,100064,,0xa00038,,1,,FALSE,,5,,New York City,,NY
a001,,2019-10-01T07:48:39,,100070,,0xa00018,,1,,FALSE,,8,,New York City,,NY
a001,,2019-10-01T16:01:45,,100049,,0xa00008,,1,,FALSE,,4,,New York City,,NY
a001,,2019-10-01T00:18:35,,100090,,0xa00033,,1,,FALSE,,2,,Baltimore,,MD
a001,,2019-10-01T11:05:10,,100091,,0xa00009,,1,,FALSE,,6,,Chicago,,IL
a001,,2019-10-01T06:42:25,,100040,,0xa00011,,0,,FALSE,,5,,New York City,,NY
a001,,2019-10-01T03:24:39,,100084,,0xa00011,,1,,FALSE,,3,,New York City,,NY
a001,,2019-10-01T02:12:46,,100021,,0xa00008,,1,,FALSE,,3,,Baltimore,,MD
a001,,2019-10-01T05:48:36,,100018,,0xa00027,,0,,FALSE,,2,,New York City,,NY
a001,,2019-10-01T12:21:57,,100015,,0xa00003,,1,,FALSE,,3,,New York City,,NY
a001,,2019-10-01T01:15:16,,100009,,0xa00006,,1,,FALSE,,3,,Baltimore,,MD
a001,,2019-10-01T19:59:06,,100070,,0xa00020,,1,,FALSE,,6,,New York City,,NY
a001,,2019-10-01T10:51:36,,100013,,0xa00036,,1,,FALSE,,9,,Baltimore,,MD
a001,,2019-10-01T20:35:12,,100056,,0xa00010,,1,,TRUE,,7,,New York City,,NY
a001,,2019-10-01T13:05:23,,100021,,0xa00009,,1,,FALSE,,3,,New York City,,NY
a001,,2019-10-01T17:40:37,,100053,,0xa00004,,1,,TRUE,,6,,New York City,,NY
a001,,2019-10-01T20:42:49,,100077,,0xa00023,,1,,FALSE,,2,,Baltimore,,MD
a001,,2019-10-01T10:41:40,,100069,,0xa00001,,1,,FALSE,,6,,Baltimore,,MD
a001,,2019-10-01T16:47:05,,100029,,0xa00026,,1,,FALSE,,8,,Baltimore,,MD
a001,,2019-10-01T17:04:23,,100063,,0xa00009,,1,,FALSE,,2,,Baltimore,,MD
a001,,2019-10-01T02:17:35,,100026,,0xa00006,,1,,FALSE,,9,,Baltimore,,MD
a001,,2019-10-01T20:59:35,,100069,,0xa00011,,1,,FALSE,,7,,Chicago,,IL
a001,,2019-10-01T05:49:45,,100045,,0xa00021,,1,,FALSE,,7,,New York City,,NY
a001,,2019-10-01T11:22:22,,100052,,0xa00006,,1,,FALSE,,1,,New York City,,NY
a001,,2019-10-01T23:50:36,,100018,,0xa00019,,1,,FALSE,,4,,Baltimore,,MD
a001,,2019-10-01T15:51:44,,100014,,0xa00018,,1,,FALSE,,8,,New York City,,NY
a001,,2019-10-01T15:38:02,,100002,,0xa00008,,1,,FALSE,,8,,Baltimore,,MD
a001,,2019-10-01T11:48:59,,100033,,0xa00016,,1,,FALSE,,6,,Baltimore,,MD
a001,,2019-10-01T15:03:46,,100086,,0xa00014,,0,,FALSE,,5,,Baltimore,,MD
a001,,2019-10-01T04:51:06,,100006,,0xa00017,,1,,FALSE,,1,,New York City,,NY
a001,,2019-10-01T23:28:56,,100100,,0xa00008,,1,,FALSE,,4,,Baltimore,,MD
a001,,2019-10-01T16:35:07,,100056,,0xa00029,,1,,FALSE,,4,,Baltimore,,MD
a001,,2019-10-01T20:49:39,,100056,,0xa00012,,0,,FALSE,,2,,Baltimore,,MD
a001,,2019-10-01T17:02:23,,100039,,0xa00027,,1,,FALSE,,6,,New York City,,NY
a001,,2019-10-01T09:47:18,,100044,,0xa00009,,1,,FALSE,,4,,Baltimore,,MD
a001,,2019-10-01T17:17:05,,100087,,0xa00003,,1,,FALSE,,9,,New York City,,NY
a001,,2019-10-01T11:56:16,,100029,,0xa00001,,1,,FALSE,,6,,Baltimore,,MD
a001,,2019-10-01T21:48:58,,100005,,0xa00024,,1,,FALSE,,2,,New York City,,NY
a001,,2019-10-01T19:55:44,,100071,,0xa00002,,1,,FALSE,,5,,New York City,,NY
a001,,2019-10-01T01:00:26,,100019,,0xa00038,,1,,FALSE,,8,,New York City,,NY
a001,,2019-10-01T13:16:32,,100017,,0xa00007,,1,,FALSE,,3,,Baltimore,,MD
a001,,2019-10-01T00:42:42,,100007,,0xa00024,,1,,FALSE,,1,,New York City,,NY
a001,,2019-10-01T02:30:10,,100026,,0xa00039,,1,,FALSE,,5,,Chicago,,IL
a001,,2019-10-01T15:59:59,,100006,,0xa00015,,1,,FALSE,,6,,Baltimore,,MD
a001,,2019-10-01T13:18:58,,100069,,0xa00029,,1,,FALSE,,4,,Baltimore,,MD
a001,,2019-10-01T05:51:57,,100090,,0xa00019,,1,,TRUE,,5,,New York City,,NY
a001,,2019-10-01T03:07:55,,100063,,0xa00013,,1,,FALSE,,7,,Baltimore,,MD
a001,,2019-10-01T01:49:15,,100038,,0xa00003,,1,,FALSE,,7,,New York City,,NY
a001,,2019-10-01T11:15:01,,100049,,0xa00001,,1,,FALSE,,3,,Baltimore,,MD
a001,,2019-10-01T18:51:56,,100017,,0xa00031,,1,,FALSE,,3,,Chicago,,IL
a001,,2019-10-01T03:31:47,,100084,,0xa00015,,0,,FALSE,,7,,Baltimore,,MD
a001,,2019-10-01T11:36:15,,100030,,0xa00013,,1,,FALSE,,7,,New York City,,NY
a001,,2019-10-01T20:09:30,,100004,,0xa00025,,1,,FALSE,,2,,New York City,,NY
a001,,2019-10-01T20:15:25,,100002,,0xa00002,,1,,FALSE,,7,,New York City,,NY
a001,,2019-10-01T02:16:44,,100024,,0xa00021,,1,,FALSE,,8,,New York City,,NY
a001,,2019-10-01T12:03:11,,100036,,0xa00025,,1,,FALSE,,6,,Baltimore,,MD
a001,,2019-10-01T16:08:42,,100058,,0xa00011,,1,,FALSE,,8,,New York City,,NY
a001,,2019-10-01T20:46:25,,100064,,0xa00029,,1,,FALSE,,3,,New York City,,NY
a001,,2019-10-01T02:20:39,,100088,,0xa00028,,0,,TRUE,,6,,Baltimore,,MD
a001,,2019-10-01T16:34:17,,100020,,0xa00026,,1,,FALSE,,5,,Baltimore,,MD
a001,,2019-10-01T18:29:14,,100065,,0xa00016,,1,,FALSE,,3,,Baltimore,,MD
a001,,2019-10-01T04:40:35,,100092,,0xa00025,,1,,FALSE,,9,,New York City,,NY
a001,,2019-10-01T14:16:03,,100012,,0xa00012,,1,,FALSE,,2,,New York City,,NY
a001,,2019-10-01T04:11:16,,100095,,0xa00023,,1,,FALSE,,2,,Baltimore,,MD
a001,,2019-10-01T11:29:19,,100070,,0xa00022,,1,,FALSE,,3,,Chicago,,IL
a001,,2019-10-01T23:17:37,,100034,,0xa00001,,1,,FALSE,,4,,New York City,,NY
a001,,2019-10-01T12:05:06,,100078,,0xa00027,,1,,FALSE,,5,,Chicago,,IL
a001,,2019-10-01T14:38:14,,100045,,0xa00003,,0,,FALSE,,4,,Chicago,,IL
a001,,2019-10-01T07:42:30,,100047,,0xa00038,,1,,FALSE,,9,,New York City,,NY
a001,,2019-10-01T01:55:53,,100041,,0xa00036,,1,,FALSE,,1,,Baltimore,,MD
a001,,2019-10-01T22:49:50,,100096,,0xa00038,,1,,FALSE,,1,,New York City,,NY
a001,,2019-10-01T08:44:19,,100092,,0xa00011,,1,,FALSE,,1,,Baltimore,,MD
a001,,2019-10-01T13:08:00,,100006,,0xa00006,,1,,FALSE,,8,,Baltimore,,MD
a001,,2019-10-01T02:57:16,,100074,,0xa00031,,1,,FALSE,,7,,Chicago,,IL
a001,,2019-10-01T05:45:18,,100065,,0xa00012,,1,,FALSE,,8,,New York City,,NY
a001,,2019-10-01T09:18:20,,100014,,0xa00030,,1,,FALSE,,1,,Baltimore,,MD
a001,,2019-10-01T16:19:54,,100088,,0xa00022,,1,,FALSE,,8,,New York City,,NY
a001,,2019-10-01T12:01:53,,100037,,0xa00023,,0,,FALSE,,5,,New York City,,NY
a001,,2019-10-01T16:26:33,,100057,,0xa00002,,1,,TRUE,,4,,New York City,,NY
a001,,2019-10-01T08:50:51,,100011,,0xa00005,,1,,FALSE,,1,,Chicago,,IL
a001,,2019-10-01T13:19:19,,100087,,0xa00005,,1,,FALSE,,7,,Baltimore,,MD
a001,,2019-10-01T05:15:25,,100084,,0xa00014,,1,,FALSE,,9,,Baltimore,,MD
a001,,2019-10-01T06:39:14,,100050,,0xa00028,,1,,FALSE,,2,,Baltimore,,MD
a001,,2019-10-01T15:04:35,,100019,,0xa00011,,1,,FALSE,,3,,New York City,,NY
a001,,2019-10-01T03:27:28,,100099,,0xa00023,,1,,FALSE,,9,,Chicago,,IL
a001,,2019-10-01T05:53:23,,100086,,0xa00032,,1,,FALSE,,8,,Baltimore,,MD
a001,,2019-10-01T17:32:31,,100014,,0xa00006,,1,,FALSE,,1,,New York City,,NY
a001,,2019-10-01T09:26:56,,100069,,0xa00014,,1,,FALSE,,9,,Chicago,,IL
a001,,2019-10-01T07:22:30,,100099,,0xa00029,,0,,FALSE,,5,,Baltimore,,MD
a001,,2019-10-01T01:15:13,,100019,,0xa00024,,1,,TRUE,,7,,New York City,,NY
a001,,2019-10-01T12:55:02,,100027,,0xa00003,,1,,FALSE,,7,,Baltimore,,MD
a001,,2019-10-01T03:56:59,,100077,,0xa00025,,1,,FALSE,,3,,Baltimore,,MD
a001,,2019-10-01T21:58:26,,100032,,0xa00014,,1,,FALSE,,1,,Baltimore,,MD
a001,,2019-10-01T05:13:03,,100013,,0xa00013,,1,,TRUE,,9,,New York City,,NY
a001,,2019-10-01T14:41:11,,100088,,0xa00031,,1,,FALSE,,2,,Baltimore,,MD
a001,,2019-10-01T17:44:10,,100079,,0xa00002,,1,,FALSE,,1,,Baltimore,,MD
a001,,2019-10-01T00:55:28,,100080,,0xa00006,,1,,FALSE,,1,,Baltimore,,MD
a001,,2019-10-01T19:57:40,,100011,,0xa00033,,1,,FALSE,,5,,New York City,,NY
a001,,2019-10-01T11:43:43,,100081,,0xa00026,,1,,FALSE,,9,,New York City,,NY
a001,,2019-10-01T06:51:06,,100069,,0xa00038,,1,,FALSE,,3,,Chicago,,IL
a001,,2019-10-01T00:59:50,,100080,,0xa00025,,1,,FALSE,,2,,New York City,,NY
a001,,2019-10-01T00:59:28,,100053,,0xa00011,,1,,FALSE,,2,,New York City,,NY
a001,,2019-10-01T15:02:23,,100060,,0xa00007,,1,,FALSE,,2,,New York City,,NY
a001,,2019-10-01T08:37:23,,100033,,0xa00008,,1,,TRUE,,7,,Chicago,,IL
a001,,2019-10-01T07:25:31,,100014,,0xa00008,,1,,FALSE,,7,,Chicago,,IL
a001,,2019-10-01T10:57:27,,100096,,0xa00016,,1,,FALSE,,8,,Baltimore,,MD
a001,,2019-10-01T02:40:51,,100018,,0xa00037,,1,,FALSE,,9,,New York City,,NY
a001,,2019-10-01T07:46:39,,100091,,0xa00016,,1,,FALSE,,9,,Chicago,,IL
a001,,2019-10-01T06:07:47,,100058,,0xa00022,,1,,FALSE,,2,,Baltimore,,MD
a001,,2019-10-01T04:24:34,,100070,,0xa00039,,1,,TRUE,,5,,New York City,,NY
a001,,2019-10-01T21:07:54,,100047,,0xa00033,,1,,FALSE,,1,,Baltimore,,MD
a001,,2019-10-01T13:20:03,,100023,,0xa00035,,1,,FALSE,,3,,Baltimore,,MD
a001,,2019-10-01T04:06:49,,100015,,0xa00029,,1,,FALSE,,5,,Baltimore,,MD
a001,,2019-10-01T15:29:09,,100028,,0xa00010,,1,,FALSE,,4,,Chicago,,IL
a001,,2019-10-01T13:50:41,,100004,,0xa00024,,1,,FALSE,,5,,Baltimore,,MD
a001,,2019-10-01T23:30:39,,100043,,0xa00029,,1,,FALSE,,2,,Baltimore,,MD
a001,,2019-10-01T01:04:49,,100032,,0xa00005,,1,,FALSE,,3,,Baltimore,,MD
a001,,2019-10-01T00:40:52,,100049,,0xa00008,,1,,FALSE,,1,,New York City,,NY
a001,,2019-10-01T05:52:02,,100083,,0xa00015,,1,,FALSE,,7,,Baltimore,,MD
a001,,2019-10-01T08:27:44,,100055,,0xa00003,,1,,FALSE,,7,,Baltimore,,MD
a001,,2019-10-01T16:17:06,,100081,,0xa00039,,0,,FALSE,,1,,Baltimore,,MD
a001,,2019-10-01T03:11:30,,100003,,0xa00013,,0,,FALSE,,2,,Baltimore,,MD
a001,,2019-10-01T02:11:44,,100085,,0xa00033,,1,,FALSE,,9,,Baltimore,,MD
a001,,2019-10-01T02:06:18,,100053,,0xa00038,,1,,FALSE,,3,,New York City,,NY
a001,,2019-10-01T21:13:19,,100057,,0xa00039,,1,,FALSE,,9,,Baltimore,,MD
a001,,2019-10-01T21:33:14,,100082,,0xa00034,,1,,FALSE,,5,,Baltimore,,MD
a001,,2019-10-01T11:27:32,,100008,,0xa00029,,1,,FALSE,,9,,Chicago,,IL
a001,,2019-10-01T12:36:43,,100024,,0xa00028,,1,,FALSE,,1,,New York City,,NY
a001,,2019-10-01T14:39:12,,100081,,0xa00014,,1,,FALSE,,6,,New York City,,NY
a001,,2019-10-01T03:32:05,,100029,,0xa00001,,1,,FALSE,,9,,New York City,,NY
a001,,2019-10-01T13:12:51,,100004,,0xa00034,,1,,FALSE,,2,,Baltimore,,MD
a001,,2019-10-01T16:16:15,,100023,,0xa00028,,1,,TRUE,,3,,Baltimore,,MD
a001,,2019-10-01T18:50:05,,100096,,0xa00012,,1,,FALSE,,2,,Baltimore,,MD
a001,,2019-10-01T14:44:47,,100055,,0xa00037,,1,,FALSE,,6,,Chicago,,IL
a001,,2019-10-01T18:08:47,,100045,,0xa00019,,1,,FALSE,,2,,Baltimore,,MD
a001,,2019-10-01T20:49:16,,100050,,0xa00032,,1,,FALSE,,9,,Baltimore,,MD
a001,,2019-10-01T06:12:00,,100004,,0xa00004,,1,,FALSE,,7,,New York City,,NY
a001,,2019-10-01T17:46:26,,100041,,0xa00020,,1,,FALSE,,2,,Baltimore,,MD
a001,,2019-10-01T08:19:59,,100012,,0xa00027,,1,,FALSE,,1,,Baltimore,,MD
a001,,2019-10-01T13:15:02,,100026,,0xa00028,,1,,FALSE,,1,,New York City,,NY
a001,,2019-10-01T22:35:59,,100017,,0xa00019,,1,,FALSE,,2,,Chicago,,IL
a001,,2019-10-01T06:23:12,,100086,,0xa00037,,1,,FALSE,,7,,New York City,,NY
a001,,2019-10-01T09:42:29,,100047,,0xa00018,,1,,FALSE,,1,,New York City,,NY
a001,,2019-10-01T19:16:03,,100097,,0xa00034,,1,,FALSE,,8,,New York City,,NY
a001,,2019-10-01T04:09:25,,100075,,0xa00018,,1,,FALSE,,5,,Baltimore,,MD
a001,,2019-10-01T16:48:30,,100027,,0xa00019,,1,,FALSE,,9,,Baltimore,,MD
a001,,2019-10-01T18:37:28,,100065,,0xa00013,,1,,FALSE,,5,,New York City,,NY
a001,,2019-10-01T14:48:35,,100008,,0xa00026,,1,,FALSE,,1,,Baltimore,,MD
a001,,2019-10-01T07:10:28,,100002,,0xa00032,,1,,FALSE,,9,,Chicago,,IL
a001,,2019-10-01T15:22:34,,100071,,0xa00039,,1,,FALSE,,9,,New York City,,NY
a001,,2019-10-01T18:32:51,,100027,,0xa00034,,1,,FALSE,,2,,New York City,,NY
a001,,2019-10-01T12:00:22,,100089,,0xa00006,,1,,FALSE,,8,,New York City,,NY
a001,,2019-10-01T15:21:27,,100021,,0xa00035,,1,,TRUE,,7,,Chicago,,IL
a001,,2019-10-01T11:53:38,,100049,,0xa00010,,1,,FALSE,,2,,New York City,,NY
a001,,2019-10-01T01:27:09,,100093,,0xa00001,,1,,FALSE,,7,,New York City,,NY
a001,,2019-10-01T05:32:18,,100057,,0xa00029,,1,,FALSE,,1,,Baltimore,,MD
a001,,2019-10-01T12:03:57,,100070,,0xa00005,,1,,FALSE,,1,,Baltimore,,MD
a001,,2019-10-01T06:09:51,,100081,,0xa00022,,0,,FALSE,,3,,New York City,,NY
a001,,2019-10-01T04:31:33,,100054,,0xa00002,,1,,FALSE,,3,,Baltimore,,MD
a001,,2019-10-01T04:12:34,,100043,,0xa00006,,1,,FALSE,,7,,New York City,,NY
a001,,2019-10-01T06:14:08,,100047,,0xa00011,,1,,TRUE,,2,,New York City,,NY
a001,,2019-10-01T15:46:23,,100030,,0xa00026,,1,,FALSE,,2,,Baltimore,,MD
a001,,2019-10-01T10:42:22,,100031,,0xa00010,,1,,FALSE,,5,,Chicago,,IL
a001,,2019-10-01T21:07:40,,100059,,0xa00039,,1,,FALSE,,6,,Baltimore,,MD
a001,,2019-10-01T21:10:45,,100065,,0xa00018,,1,,FALSE,,6,,Chicago,,IL
a001,,2019-10-01T17:20:40,,100004,,0xa00030,,1,,FALSE,,8,,Chicago,,IL
a001,,2019-10-01T02:24:47,,100019,,0xa00037,,1,,FALSE,,3,,New York City,,NY
a001,,2019-10-01T03:28:49,,100031,,0xa00024,,1,,FALSE,,5,,New York City,,NY
a001,,2019-10-01T03:05:06,,100075,,0xa00018,,1,,FALSE,,9,,New York City,,NY
a001,,2019-10-01T03:57:29,,100004,,0xa00002,,1,,FALSE,,3,,Chicago,,IL
a001,,2019-10-01T12:52:13,,100066,,0xa00009,,1,,FALSE,,5,,Baltimore,,MD
a001,,2019-10-01T00:17:43,,100048,,0xa00018,,1,,FALSE,,6,,Baltimore,,MD
a001,,2019-10-01T02:16:50,,100094,,0xa00037,,1,,FALSE,,6,,New York City,,NY
a001,,2019-10-01T18:30:40,,100003,,0xa00009,,1,,FALSE,,1,,Baltimore,,MD
a001,,2019-10-01T06:14:59,,100014,,0xa00032,,1,,FALSE,,5,,Chicago,,IL
a001,,2019-10-01T21:48:01,,100009,,0xa00007,,1,,FALSE,,3,,Baltimore,,MD
a001,,2019-10-01T08:30:21,,100008,,0xa00016,,1,,FALSE,,2,,Baltimore,,MD
a001,,2019-10-01T20:29:35,,100071,,0xa00004,,1,,FALSE,,8,,New York City,,NY
a001,,2019-10-01T15:48:17,,100023,,0xa00026,,1,,FALSE,,9,,Baltimore,,MD
a001,,2019-10-01T22:07:32,,100054,,0xa00012,,1,,FALSE,,5,,New York City,,NY
a001,,2019-10-01T02:24:31,,100013,,0xa00036,,1,,TRUE,,2,,New York City,,NY
a001,,2019-10-01T16:45:04,,100070,,0xa00034,,1,,FALSE,,8,,New York City,,NY
a001,,2019-10-01T22:48:13,,100074,,0xa00032,,1,,FALSE,,2,,New York City,,NY
a001,,2019-10-01T01:06:35,,100080,,0xa00007,,1,,FALSE,,9,,Baltimore,,MD
a001,,2019-10-01T07:21:25,,100063,,0xa00038,,1,,FALSE,,4,,New York City,,NY
a001,,2019-10-01T08:22:52,,100009,,0xa00016,,1,,FALSE,,9,,New York City,,NY
a001,,2019-10-01T11:23:42,,100048,,0xa00001,,0,,FALSE,,2,,New York City,,NY
a001,,2019-10-01T13:52:41,,100033,,0xa00010,,1,,TRUE,,5,,Baltimore,,MD
a001,,2019-10-01T16:20:33,,100037,,0xa00038,,0,,FALSE,,2,,Baltimore,,MD
a001,,2019-10-01T01:15:28,,100017,,0xa00023,,1,,FALSE,,8,,New York City,,NY
a001,,2019-10-01T19:06:57,,100090,,0xa00032,,1,,TRUE,,5,,New York City,,NY
a001,,2019-10-01T18:54:40,,100042,,0xa00003,,1,,FALSE,,7,,Chicago,,IL
a001,,2019-10-01T18:48:39,,100037,,0xa00019,,1,,TRUE,,7,,Baltimore,,MD
a001,,2019-10-01T03:35:01,,100018,,0xa00008,,1,,FALSE,,3,,New York City,,NY
a001,,2019-10-01T23:03:56,,100080,,0xa00031,,1,,FALSE,,8,,New York City,,NY
a001,,2019-10-01T03:35:07,,100016,,0xa00035,,1,,FALSE,,6,,Baltimore,,MD
a001,,2019-10-01T18:27:20,,100026,,0xa00016,,1,,FALSE,,8,,New York City,,NY
a001,,2019-10-01T13:53:24,,100075,,0xa00022,,1,,TRUE,,5,,New York City,,NY
a001,,2019-10-01T06:24:56,,100097,,0xa00038,,1,,FALSE,,6,,Chicago,,IL
a001,,2019-10-01T07:23:21,,100024,,0xa00032,,0,,FALSE,,2,,Baltimore,,MD
a001,,2019-10-01T18:01:39,,100006,,0xa00038,,1,,FALSE,,2,,New York City,,NY
a001,,2019-10-01T08:19:31,,100083,,0xa00015,,1,,FALSE,,7,,Baltimore,,MD
a001,,2019-10-01T20:48:05,,100007,,0xa00037,,1,,FALSE,,2,,Baltimore,,MD
a001,,2019-10-01T03:05:13,,100089,,0xa00034,,1,,FALSE,,6,,Baltimore,,MD
a001,,2019-10-01T17:56:34,,100041,,0xa00030,,1,,FALSE,,6,,Baltimore,,MD
a001,,2019-10-01T13:28:04,,100053,,0xa00023,,1,,FALSE,,5,,Baltimore,,MD
a001,,2019-10-01T04:01:08,,100014,,0xa00033,,1,,FALSE,,9,,Baltimore,,MD
a001,,2019-10-01T01:06:31,,100097,,0xa00021,,1,,FALSE,,1,,New York City,,NY
a001,,2019-10-01T22:27:54,,100065,,0xa00008,,1,,FALSE,,7,,New York City,,NY
a001,,2019-10-01T07:38:05,,100095,,0xa00013,,1,,FALSE,,4,,Chicago,,IL
a001,,2019-10-01T14:27:10,,100090,,0xa00012,,1,,FALSE,,7,,Chicago,,IL
a001,,2019-10-01T08:13:10,,100025,,0xa00038,,1,,FALSE,,5,,New York City,,NY
a001,,2019-10-01T18:00:21,,100030,,0xa00030,,1,,FALSE,,4,,New York City,,NY
a001,,2019-10-01T23:23:37,,100050,,0xa00020,,1,,FALSE,,8,,New York City,,NY
a001,,2019-10-01T23:13:50,,100041,,0xa00022,,1,,FALSE,,3,,Baltimore,,MD
a001,,2019-10-01T17:01:12,,100055,,0xa00026,,1,,FALSE,,9,,New York City,,NY
a001,,2019-10-01T05:07:07,,100074,,0xa00012,,1,,FALSE,,9,,New York City,,NY
a001,,2019-10-01T09:23:13,,100040,,0xa00032,,1,,FALSE,,9,,New York City,,NY
a001,,2019-10-01T19:35:22,,100010,,0xa00032,,0,,TRUE,,5,,Baltimore,,MD
a001,,2019-10-01T19:59:34,,100093,,0xa00028,,1,,FALSE,,9,,Baltimore,,MD
a001,,2019-10-01T03:22:19,,100031,,0xa00001,,1,,FALSE,,9,,Chicago,,IL
a001,,2019-10-01T11:32:50,,100004,,0xa00008,,1,,FALSE,,9,,New York City,,NY
a001,,2019-10-01T04:54:11,,100083,,0xa00033,,1,,FALSE,,9,,Chicago,,IL
a001,,2019-10-01T17:03:05,,100100,,0xa00006,,1,,FALSE,,1,,Chicago,,IL
a001,,2019-10-01T14:38:54,,100059,,0xa00001,,1,,FALSE,,4,,Chicago,,IL
a001,,2019-10-01T11:58:26,,100023,,0xa00032,,1,,FALSE,,2,,New York City,,NY
a001,,2019-10-01T22:20:07,,100100,,0xa00037,,1,,TRUE,,5,,Baltimore,,MD
a001,,2019-10-01T05:56:17,,100023,,0xa00003,,1,,FALSE,,6,,Chicago,,IL
a001,,2019-10-01T04:59:45,,100014,,0xa00036,,1,,FALSE,,5,,New York City,,NY
a001,,2019-10-01T22:07:49,,100041,,0xa00024,,1,,FALSE,,3,,Chicago,,IL
a001,,2019-10-01T03:06:25,,100013,,0xa00008,,1,,FALSE,,9,,Chicago,,IL
a001,,2019-10-01T17:50:11,,100035,,0xa00027,,1,,FALSE,,1,,New York City,,NY
a001,,2019-10-01T07:48:28,,100067,,0xa00027,,1,,FALSE,,4,,New York City,,NY
a001,,2019-10-01T14:35:41,,100091,,0xa00028,,1,,FALSE,,3,,Baltimore,,MD
a001,,2019-10-01T20:21:39,,100049,,0xa00014,,1,,TRUE,,5,,Baltimore,,MD
a001,,2019-10-01T12:10:33,,100089,,0xa00028,,1,,FALSE,,4,,Baltimore,,MD
a001,,2019-10-01T16:54:30,,100036,,0xa00003,,0,,FALSE,,2,,New York City,,NY
a001,,2019-10-01T21:08:02,,100034,,0xa00034,,1,,FALSE,,3,,New York City,,NY
a001,,2019-10-01T19:31:07,,100076,,0xa00019,,1,,FALSE,,4,,New York City,,NY
a001,,2019-10-01T04:43:20,,100031,,0xa00022,,1,,FALSE,,1,,Baltimore,,MD
a001,,2019-10-01T20:13:25,,100033,,0xa00007,,1,,FALSE,,7,,New York City,,NY
a001,,2019-10-01T02:46:32,,100095,,0xa00016,,0,,FALSE,,5,,New York City,,NY
a001,,2019-10-01T10:26:54,,100040,,0xa00029,,1,,FALSE,,9,,Baltimore,,MD
a001,,2019-10-01T02:39:11,,100100,,0xa00038,,1,,FALSE,,6,,Baltimore,,MD
a001,,2019-10-01T05:21:50,,100086,,0xa00028,,1,,FALSE,,1,,Baltimore,,MD
a001,,2019-10-01T12:12:33,,100026,,0xa00025,,1,,FALSE,,3,,Baltimore,,MD
a001,,2019-10-01T19:41:28,,100039,,0xa00031,,1,,FALSE,,2,,New York City,,NY
a001,,2019-10-01T03:24:08,,100006,,0xa00001,,1,,FALSE,,1,,New York City,,NY
a001,,2019-10-01T05:07:06,,100074,,0xa00027,,1,,FALSE,,5,,New York City,,NY
a001,,2019-10-01T18:38:35,,100003,,0xa00019,,1,,FALSE,,4,,Baltimore,,MD
a001,,2019-10-01T22:13:26,,100037,,0xa00016,,0,,FALSE,,4,,Chicago,,IL
a001,,2019-10-01T15:20:16,,100095,,0xa00023,,1,,FALSE,,1,,Chicago,,IL
a001,,2019-10-01T19:33:57,,100049,,0xa00003,,1,,FALSE,,5,,Baltimore,,MD
a001,,2019-10-01T10:16:56,,100001,,0xa00007,,1,,FALSE,,8,,Baltimore,,MD
a001,,2019-10-01T15:53:27,,100056,,0xa00035,,1,,TRUE,,8,,Chicago,,IL
a001,,2019-10-01T12:38:59,,100002,,0xa00011,,1,,FALSE,,2,,Baltimore,,MD
a001,,2019-10-01T19:30:20,,100083,,0xa00010,,1,,TRUE,,4,,Chicago,,IL
a001,,2019-10-01T13:57:17,,100060,,0xa00039,,1,,FALSE,,5,,Baltimore,,MD
a001,,2019-10-01T21:39:00,,100028,,0xa00014,,1,,FALSE,,7,,New York City,,NY
