SENSORUUID,PRODUCTION_NODE,PRODUCT,MEASURE
0xa00025tm_,0xa00025,2019-10-01T22:50:15,82.67438922
0xa00004tm_,0xa00004,2019-10-01T09:49:48,78.00103922
0xa00009tm_,0xa00009,2019-10-01T10:21:52,80.63264411
0xa00017tm_,0xa00017,2019-10-01T23:13:40,81.69353923
0xa00012tm_,0xa00012,2019-10-01T06:53:34,81.92196052
0xa00033tm_,0xa00033,2019-10-01T10:54:29,82.81040325
0xa00034tm_,0xa00034,2019-10-01T02:35:44,84.75351412
0xa00038tm_,0xa00038,2019-10-01T17:24:29,82.84033732
0xa00028tm_,0xa00028,2019-10-01T10:18:08,83.13362064
0xa00037tm_,0xa00037,2019-10-01T21:30:18,82.40118408
0xa00034tm_,0xa00034,2019-10-01T01:27:59,84.56008169
0xa00021tm_,0xa00021,2019-10-01T18:39:07,82
0xa00021tm_,0xa00021,2019-10-01T04:38:35,82
0xa00009tm_,0xa00009,2019-10-01T22:59:36,80.16446181
0xa00002tm_,0xa00002,2019-10-01T20:18:42,77.66520458
0xa00028tm_,0xa00028,2019-10-01T17:32:22,82.66058324
0xa00025tm_,0xa00025,2019-10-01T06:05:30,82.45205266
0xa00033tm_,0xa00033,2019-10-01T12:55:25,84.3784183
0xa00039tm_,0xa00039,2019-10-01T09:38:39,83.99047123
0xa00028tm_,0xa00028,2019-10-01T02:16:16,83.03960884
0xa00022tm_,0xa00022,2019-10-01T16:53:13,82
0xa00005tm_,0xa00005,2019-10-01T14:33:16,78.35529921
0xa00017tm_,0xa00017,2019-10-01T02:27:00,81.31463246
0xa00027tm_,0xa00027,2019-10-01T07:01:48,82.42052439
0xa00025tm_,0xa00025,2019-10-01T05:33:19,82.98882555
0xa00009tm_,0xa00009,2019-10-01T02:06:10,79.38391717
0xa00015tm_,0xa00015,2019-10-01T02:50:02,81.08699873
0xa00006tm_,0xa00006,2019-10-01T07:00:41,81.14710999
0xa00017tm_,0xa00017,2019-10-01T16:27:53,81.7110538
0xa00025tm_,0xa00025,2019-10-01T05:19:58,82.13284575
0xa00028tm_,0xa00028,2019-10-01T04:24:18,83.26115127
0xa00015tm_,0xa00015,2019-10-01T04:36:06,80.55508257
0xa00010tm_,0xa00010,2019-10-01T07:36:10,80.29235907
0xa00021tm_,0xa00021,2019-10-01T05:22:30,82
0xa00013tm_,0xa00013,2019-10-01T20:48:08,81.82158089
0xa00022tm_,0xa00022,2019-10-01T05:11:39,82
0xa00029tm_,0xa00029,2019-10-01T22:31:17,83.28436367
0xa00031tm_,0xa00031,2019-10-01T17:24:30,83.5926917
0xa00027tm_,0xa00027,2019-10-01T23:25:59,82.84038563
0xa00006tm_,0xa00006,2019-10-01T19:42:25,80.79389152
0xa00009tm_,0xa00009,2019-10-01T09:58:54,79.98358378
0xa00006tm_,0xa00006,2019-10-01T10:45:58,78.88149136
0xa00017tm_,0xa00017,2019-10-01T01:34:54,81.22368293
0xa00014tm_,0xa00014,2019-10-01T01:30:05,81.31775792
0xa00016tm_,0xa00016,2019-10-01T12:21:35,81.63837876
0xa00031tm_,0xa00031,2019-10-01T20:07:53,82.28406724
0xa00027tm_,0xa00027,2019-10-01T00:53:25,82.82238565
0xa00006tm_,0xa00006,2019-10-01T14:22:36,81.58477004
0xa00002tm_,0xa00002,2019-10-01T23:08:05,78.28188821
0xa00031tm_,0xa00031,2019-10-01T04:48:51,83.84141154
0xa00009tm_,0xa00009,2019-10-01T22:10:57,81.94848206
0xa00027tm_,0xa00027,2019-10-01T08:20:10,82.79920476
0xa00022tm_,0xa00022,2019-10-01T20:26:49,82
0xa00005tm_,0xa00005,2019-10-01T09:03:23,80.92163406
0xa00011tm_,0xa00011,2019-10-01T04:15:41,80.05254184
0xa00034tm_,0xa00034,2019-10-01T07:28:42,83.92110066
0xa00006tm_,0xa00006,2019-10-01T16:30:51,81.48659761
0xa00030tm_,0xa00030,2019-10-01T15:45:03,83.4202931
0xa00033tm_,0xa00033,2019-10-01T02:38:40,84.04833121
0xa00035tm_,0xa00035,2019-10-01T05:43:50,83.74370072
0xa00030tm_,0xa00030,2019-10-01T22:30:18,82.8830159
0xa00023tm_,0xa00023,2019-10-01T00:21:42,82
0xa00004tm_,0xa00004,2019-10-01T16:52:07,78.06438341
0xa00032tm_,0xa00032,2019-10-01T16:10:21,83.77941179
0xa00016tm_,0xa00016,2019-10-01T10:12:10,81.49404181
0xa00039tm_,0xa00039,2019-10-01T12:48:22,84.67728553
0xa00004tm_,0xa00004,2019-10-01T23:36:26,80.22664094
0xa00031tm_,0xa00031,2019-10-01T22:21:49,82.06679025
0xa00013tm_,0xa00013,2019-10-01T09:07:03,80.59737519
0xa00024tm_,0xa00024,2019-10-01T18:12:23,82.87288831
0xa00016tm_,0xa00016,2019-10-01T23:56:04,81.08065642
0xa00022tm_,0xa00022,2019-10-01T20:01:15,82
0xa00028tm_,0xa00028,2019-10-01T04:57:40,83.8994413
0xa00014tm_,0xa00014,2019-10-01T05:16:09,80.28680949
0xa00035tm_,0xa00035,2019-10-01T23:46:01,84.3495535
0xa00028tm_,0xa00028,2019-10-01T07:38:55,82.29576569
0xa00038tm_,0xa00038,2019-10-01T07:12:35,85.65422904
0xa00011tm_,0xa00011,2019-10-01T10:13:28,80.59919508
0xa00001tm_,0xa00001,2019-10-01T23:46:00,80.55457071
0xa00024tm_,0xa00024,2019-10-01T21:24:43,82.82984678
0xa00008tm_,0xa00008,2019-10-01T10:24:50,81.29585037
0xa00018tm_,0xa00018,2019-10-01T03:17:04,81.70331809
0xa00023tm_,0xa00023,2019-10-01T10:46:07,82
0xa00010tm_,0xa00010,2019-10-01T04:19:30,80.19157671
0xa00033tm_,0xa00033,2019-10-01T19:47:56,82.14361927
0xa00007tm_,0xa00007,2019-10-01T03:40:25,78.90860151
0xa00015tm_,0xa00015,2019-10-01T00:32:36,81.09797169
0xa00010tm_,0xa00010,2019-10-01T18:18:26,81.69964036
0xa00011tm_,0xa00011,2019-10-01T00:24:47,80.64631652
0xa00016tm_,0xa00016,2019-10-01T10:51:30,81.39664279
0xa00025tm_,0xa00025,2019-10-01T00:04:36,82.82905586
0xa00002tm_,0xa00002,2019-10-01T11:01:07,77.2998661
0xa00036tm_,0xa00036,2019-10-01T01:39:20,82.42693093
0xa00015tm_,0xa00015,2019-10-01T19:25:00,80.25457852
0xa00001tm_,0xa00001,2019-10-01T18:48:41,79.04263608
0xa00008tm_,0xa00008,2019-10-01T04:25:31,81.29786564
0xa00024tm_,0xa00024,2019-10-01T06:40:16,82.16327927
0xa00015tm_,0xa00015,2019-10-01T04:34:10,81.27260041
0xa00029tm_,0xa00029,2019-10-01T05:04:27,83.72255453
0xa00034tm_,0xa00034,2019-10-01T09:43:42,83.67057124
0xa00029tm_,0xa00029,2019-10-01T09:28:07,83.67027998
0xa00022tm_,0xa00022,2019-10-01T21:46:37,82
0xa00032tm_,0xa00032,2019-10-01T00:13:31,84.16473926
0xa00004tm_,0xa00004,2019-10-01T12:25:24,81.84433693
0xa00027tm_,0xa00027,2019-10-01T05:46:29,82.90243104
0xa00033tm_,0xa00033,2019-10-01T15:58:02,84.47178508
0xa00009tm_,0xa00009,2019-10-01T18:32:17,81.44853137
0xa00039tm_,0xa00039,2019-10-01T10:29:13,85.72777184
0xa00023tm_,0xa00023,2019-10-01T15:08:45,82
0xa00002tm_,0xa00002,2019-10-01T11:42:49,81.40165041
0xa00016tm_,0xa00016,2019-10-01T21:29:40,81.45949505
0xa00022tm_,0xa00022,2019-10-01T10:53:44,82
0xa00014tm_,0xa00014,2019-10-01T22:35:54,80.19559883
0xa00024tm_,0xa00024,2019-10-01T17:05:47,82.0688706
0xa00005tm_,0xa00005,2019-10-01T12:18:58,79.80458406
0xa00039tm_,0xa00039,2019-10-01T15:03:55,84.24787077
0xa00014tm_,0xa00014,2019-10-01T13:47:49,80.73341423
0xa00012tm_,0xa00012,2019-10-01T06:13:23,80.05082997
0xa00029tm_,0xa00029,2019-10-01T17:56:26,83.11404287
0xa00017tm_,0xa00017,2019-10-01T01:37:11,81.52899707
0xa00005tm_,0xa00005,2019-10-01T11:50:03,81.66257339
0xa00034tm_,0xa00034,2019-10-01T00:16:48,82.20577371
0xa00006tm_,0xa00006,2019-10-01T22:31:30,79.68618639
0xa00023tm_,0xa00023,2019-10-01T13:45:05,82
0xa00002tm_,0xa00002,2019-10-01T17:18:41,79.18753712
0xa00007tm_,0xa00007,2019-10-01T23:18:26,79.01810578
0xa00030tm_,0xa00030,2019-10-01T10:46:22,82.5163478
0xa00035tm_,0xa00035,2019-10-01T07:10:53,82.30034764
0xa00013tm_,0xa00013,2019-10-01T22:58:26,81.15978986
0xa00008tm_,0xa00008,2019-10-01T12:09:01,80.40608054
0xa00014tm_,0xa00014,2019-10-01T09:35:04,80.57418611
0xa00021tm_,0xa00021,2019-10-01T09:19:27,82
0xa00004tm_,0xa00004,2019-10-01T18:39:50,79.18572971
0xa00010tm_,0xa00010,2019-10-01T05:08:11,81.95511317
0xa00036tm_,0xa00036,2019-10-01T15:28:17,84.73415126
0xa00033tm_,0xa00033,2019-10-01T06:13:40,83.90692882
0xa00035tm_,0xa00035,2019-10-01T01:16:26,84.14089531
0xa00008tm_,0xa00008,2019-10-01T20:31:03,80.46723091
0xa00021tm_,0xa00021,2019-10-01T07:49:12,82
0xa00019tm_,0xa00019,2019-10-01T14:39:44,81.01503308
0xa00029tm_,0xa00029,2019-10-01T18:11:56,82.04441899
0xa00023tm_,0xa00023,2019-10-01T07:45:49,82
0xa00001tm_,0xa00001,2019-10-01T11:50:58,77.59076811
0xa00030tm_,0xa00030,2019-10-01T19:59:33,82.05181785
0xa00036tm_,0xa00036,2019-10-01T20:09:28,85.44770606
0xa00027tm_,0xa00027,2019-10-01T08:39:15,82.02760086
0xa00015tm_,0xa00015,2019-10-01T09:03:56,81.45591233
0xa00039tm_,0xa00039,2019-10-01T01:14:55,85.95520798
0xa00032tm_,0xa00032,2019-10-01T21:24:33,82.98252491
0xa00026tm_,0xa00026,2019-10-01T06:18:06,82.63598187
0xa00032tm_,0xa00032,2019-10-01T21:21:16,83.71221243
0xa00038tm_,0xa00038,2019-10-01T05:17:57,85.8419529
0xa00005tm_,0xa00005,2019-10-01T21:46:49,79.49311358
0xa00004tm_,0xa00004,2019-10-01T23:21:27,78.57239909
0xa00017tm_,0xa00017,2019-10-01T02:32:48,81.5022574
0xa00004tm_,0xa00004,2019-10-01T01:36:47,81.15629434
0xa00008tm_,0xa00008,2019-10-01T11:50:08,80.1466888
0xa00013tm_,0xa00013,2019-10-01T11:25:20,81.81553831
0xa00034tm_,0xa00034,2019-10-01T23:31:47,84.77254799
0xa00014tm_,0xa00014,2019-10-01T17:35:54,80.61118676
0xa00016tm_,0xa00016,2019-10-01T04:21:10,81.85878727
0xa00011tm_,0xa00011,2019-10-01T06:06:10,81.44174783
0xa00007tm_,0xa00007,2019-10-01T07:33:57,79.45244443
0xa00034tm_,0xa00034,2019-10-01T21:41:56,84.2356382
0xa00024tm_,0xa00024,2019-10-01T00:00:35,82.62070767
0xa00031tm_,0xa00031,2019-10-01T14:11:39,82.83966466
0xa00001tm_,0xa00001,2019-10-01T11:22:12,80.29738008
0xa00027tm_,0xa00027,2019-10-01T17:06:51,82.97650288
0xa00037tm_,0xa00037,2019-10-01T19:17:11,84.82714641
0xa00026tm_,0xa00026,2019-10-01T08:48:09,82.61688411
0xa00032tm_,0xa00032,2019-10-01T04:25:03,82.54014958
0xa00030tm_,0xa00030,2019-10-01T09:45:18,82.5515235
0xa00026tm_,0xa00026,2019-10-01T06:50:58,82.579039
0xa00035tm_,0xa00035,2019-10-01T00:49:19,84.65843713
0xa00029tm_,0xa00029,2019-10-01T04:34:24,83.82601151
0xa00014tm_,0xa00014,2019-10-01T17:22:16,80.35961021
0xa00026tm_,0xa00026,2019-10-01T23:10:55,82.81794175
0xa00027tm_,0xa00027,2019-10-01T12:59:25,82.20683503
0xa00028tm_,0xa00028,2019-10-01T13:17:05,83.23128886
0xa00038tm_,0xa00038,2019-10-01T07:42:48,82.75560621
0xa00035tm_,0xa00035,2019-10-01T18:42:33,83.36652804
0xa00026tm_,0xa00026,2019-10-01T14:16:41,82.35707572
0xa00010tm_,0xa00010,2019-10-01T02:47:53,79.16143943
0xa00035tm_,0xa00035,2019-10-01T09:05:57,83.79797917
0xa00014tm_,0xa00014,2019-10-01T15:02:50,81.73079309
0xa00019tm_,0xa00019,2019-10-01T03:13:55,81.5190473
0xa00008tm_,0xa00008,2019-10-01T01:47:52,80.74126961
0xa00001tm_,0xa00001,2019-10-01T20:57:50,81.12439578
0xa00007tm_,0xa00007,2019-10-01T15:09:50,78.72110681
0xa00012tm_,0xa00012,2019-10-01T13:54:16,80.63957856
0xa00014tm_,0xa00014,2019-10-01T23:55:37,81.59778447
0xa00021tm_,0xa00021,2019-10-01T19:52:41,82
0xa00034tm_,0xa00034,2019-10-01T23:47:35,84.69249725
0xa00017tm_,0xa00017,2019-10-01T14:51:25,81.63718905
0xa00032tm_,0xa00032,2019-10-01T16:15:11,82.29208711
0xa00037tm_,0xa00037,2019-10-01T08:20:49,85.84544428
0xa00001tm_,0xa00001,2019-10-01T01:17:53,81.80494344
0xa00020tm_,0xa00020,2019-10-01T22:05:48,82
0xa00026tm_,0xa00026,2019-10-01T15:44:51,82.03955667
0xa00016tm_,0xa00016,2019-10-01T11:45:21,81.03251854
0xa00038tm_,0xa00038,2019-10-01T06:52:22,82.91266374
0xa00032tm_,0xa00032,2019-10-01T12:43:06,83.86776019
0xa00012tm_,0xa00012,2019-10-01T12:06:39,80.56424021
0xa00015tm_,0xa00015,2019-10-01T22:15:24,81.27052699
0xa00035tm_,0xa00035,2019-10-01T13:17:33,82.0744491
0xa00023tm_,0xa00023,2019-10-01T04:26:32,82
0xa00035tm_,0xa00035,2019-10-01T16:34:44,82.5122177
0xa00031tm_,0xa00031,2019-10-01T11:24:09,82.66492842
0xa00034tm_,0xa00034,2019-10-01T22:07:12,83.17219846
0xa00010tm_,0xa00010,2019-10-01T10:11:43,81.0011705
0xa00019tm_,0xa00019,2019-10-01T10:20:10,81.89331965
0xa00001tm_,0xa00001,2019-10-01T03:10:02,77.10619933
0xa00001tm_,0xa00001,2019-10-01T16:58:35,79.37795197
0xa00013tm_,0xa00013,2019-10-01T20:24:14,80.25563959
0xa00024tm_,0xa00024,2019-10-01T02:39:03,82.23796064
0xa00009tm_,0xa00009,2019-10-01T10:28:59,81.7136668
0xa00014tm_,0xa00014,2019-10-01T09:47:09,81.57239806
0xa00020tm_,0xa00020,2019-10-01T05:48:12,82
0xa00001tm_,0xa00001,2019-10-01T03:05:00,81.422308
0xa00034tm_,0xa00034,2019-10-01T19:18:02,82.342239
0xa00016tm_,0xa00016,2019-10-01T16:14:39,81.02436886
0xa00027tm_,0xa00027,2019-10-01T12:37:20,82.13491768
0xa00019tm_,0xa00019,2019-10-01T03:21:37,81.34199768
0xa00012tm_,0xa00012,2019-10-01T13:36:52,81.03448937
0xa00039tm_,0xa00039,2019-10-01T17:28:14,85.98236719
0xa00013tm_,0xa00013,2019-10-01T23:40:15,80.93002987
0xa00028tm_,0xa00028,2019-10-01T23:42:43,82.42653848
0xa00035tm_,0xa00035,2019-10-01T13:03:31,82.54567367
0xa00033tm_,0xa00033,2019-10-01T01:52:45,84.70464844
0xa00017tm_,0xa00017,2019-10-01T22:47:05,81.75427006
0xa00006tm_,0xa00006,2019-10-01T15:03:17,80.85368454
0xa00013tm_,0xa00013,2019-10-01T06:29:32,81.76702805
0xa00024tm_,0xa00024,2019-10-01T01:07:33,82.94064719
0xa00034tm_,0xa00034,2019-10-01T11:21:04,83.35944288
0xa00011tm_,0xa00011,2019-10-01T20:10:43,81.48964736
0xa00032tm_,0xa00032,2019-10-01T16:51:52,82.31499518
0xa00022tm_,0xa00022,2019-10-01T08:17:38,82
0xa00018tm_,0xa00018,2019-10-01T03:54:10,81.40584557
0xa00019tm_,0xa00019,2019-10-01T04:54:43,81.61190058
0xa00014tm_,0xa00014,2019-10-01T09:00:38,81.05346287
0xa00039tm_,0xa00039,2019-10-01T18:50:26,83.19408368
0xa00015tm_,0xa00015,2019-10-01T16:42:59,81.34188169
0xa00026tm_,0xa00026,2019-10-01T13:42:07,82.11056816
0xa00038tm_,0xa00038,2019-10-01T06:50:34,82.4218337
0xa00015tm_,0xa00015,2019-10-01T10:33:45,81.0279803
0xa00014tm_,0xa00014,2019-10-01T08:52:30,81.52500618
0xa00004tm_,0xa00004,2019-10-01T12:24:55,79.50208297
0xa00015tm_,0xa00015,2019-10-01T22:17:44,80.77033776
0xa00014tm_,0xa00014,2019-10-01T03:12:42,80.62448805
0xa00016tm_,0xa00016,2019-10-01T17:34:37,81.0552159
0xa00022tm_,0xa00022,2019-10-01T14:33:23,82
0xa00013tm_,0xa00013,2019-10-01T15:20:40,80.94658841
0xa00006tm_,0xa00006,2019-10-01T19:48:55,79.85533339
0xa00034tm_,0xa00034,2019-10-01T19:35:56,82.52656767
0xa00001tm_,0xa00001,2019-10-01T00:40:53,78.12805393
0xa00012tm_,0xa00012,2019-10-01T20:08:33,81.27231101
0xa00019tm_,0xa00019,2019-10-01T17:01:37,81.54533649
0xa00038tm_,0xa00038,2019-10-01T01:51:01,84.20490745
0xa00003tm_,0xa00003,2019-10-01T12:37:00,80.87792642
0xa00036tm_,0xa00036,2019-10-01T06:22:46,84.83495719
0xa00012tm_,0xa00012,2019-10-01T00:51:12,80.36842114
0xa00013tm_,0xa00013,2019-10-01T07:58:37,80.38262835
0xa00030tm_,0xa00030,2019-10-01T23:47:07,82.40243962
0xa00009tm_,0xa00009,2019-10-01T00:30:46,80.68533167
0xa00005tm_,0xa00005,2019-10-01T03:59:50,78.8077265
0xa00005tm_,0xa00005,2019-10-01T16:00:42,79.54446946
0xa00029tm_,0xa00029,2019-10-01T13:08:09,82.93793476
0xa00034tm_,0xa00034,2019-10-01T08:27:17,82.52493158
0xa00019tm_,0xa00019,2019-10-01T20:40:28,81.50632204
0xa00014tm_,0xa00014,2019-10-01T17:10:43,81.77848301
0xa00009tm_,0xa00009,2019-10-01T05:26:36,80.67521193
0xa00034tm_,0xa00034,2019-10-01T22:24:14,82.73186565
0xa00034tm_,0xa00034,2019-10-01T18:18:36,82.58481683
0xa00006tm_,0xa00006,2019-10-01T14:16:14,81.08571424
0xa00033tm_,0xa00033,2019-10-01T11:42:32,82.03995972
0xa00036tm_,0xa00036,2019-10-01T04:49:49,83.08487227
0xa00003tm_,0xa00003,2019-10-01T11:09:31,79.57433561
0xa00032tm_,0xa00032,2019-10-01T19:54:03,83.4039311
0xa00031tm_,0xa00031,2019-10-01T07:21:34,82.38434671
0xa00014tm_,0xa00014,2019-10-01T15:29:23,81.45496582
0xa00013tm_,0xa00013,2019-10-01T00:00:47,80.58725235
0xa00036tm_,0xa00036,2019-10-01T18:03:34,85.21723055
0xa00018tm_,0xa00018,2019-10-01T17:37:25,81.10299445
0xa00039tm_,0xa00039,2019-10-01T11:20:13,85.61348561
0xa00006tm_,0xa00006,2019-10-01T02:42:53,79.15999192
0xa00003tm_,0xa00003,2019-10-01T19:28:36,80.91410679
0xa00003tm_,0xa00003,2019-10-01T16:05:02,78.99436571
0xa00030tm_,0xa00030,2019-10-01T11:00:18,83.62115863
0xa00025tm_,0xa00025,2019-10-01T10:49:21,82.61674302
0xa00018tm_,0xa00018,2019-10-01T15:09:16,81.64269818
0xa00035tm_,0xa00035,2019-10-01T05:13:23,83.57610289
0xa00030tm_,0xa00030,2019-10-01T19:37:48,83.14390177
0xa00016tm_,0xa00016,2019-10-01T20:21:11,81.13326739
0xa00027tm_,0xa00027,2019-10-01T17:13:40,82.06959615
0xa00002tm_,0xa00002,2019-10-01T05:10:36,80.95211423
0xa00018tm_,0xa00018,2019-10-01T10:49:26,81.45455106
0xa00010tm_,0xa00010,2019-10-01T01:00:17,81.78317908
0xa00007tm_,0xa00007,2019-10-01T01:56:30,79.87994832
0xa00010tm_,0xa00010,2019-10-01T06:18:17,79.21788842
0xa00028tm_,0xa00028,2019-10-01T02:55:13,83.78566062
0xa00012tm_,0xa00012,2019-10-01T18:05:49,81.35489325
0xa00031tm_,0xa00031,2019-10-01T17:18:50,83.01228622
0xa00011tm_,0xa00011,2019-10-01T09:01:18,81.18540267
0xa00013tm_,0xa00013,2019-10-01T22:58:08,81.51273289
0xa00025tm_,0xa00025,2019-10-01T16:19:58,82.18928931
0xa00004tm_,0xa00004,2019-10-01T08:41:12,81.50231254
0xa00007tm_,0xa00007,2019-10-01T16:03:24,80.55390511
0xa00029tm_,0xa00029,2019-10-01T04:32:55,83.5855681
0xa00017tm_,0xa00017,2019-10-01T12:27:40,81.8153415
0xa00002tm_,0xa00002,2019-10-01T21:05:53,79.16503943
0xa00005tm_,0xa00005,2019-10-01T14:16:25,81.5268203
0xa00037tm_,0xa00037,2019-10-01T18:37:54,84.95301242
0xa00010tm_,0xa00010,2019-10-01T17:24:10,81.55771479
0xa00003tm_,0xa00003,2019-10-01T19:52:16,78.86272518
0xa00011tm_,0xa00011,2019-10-01T13:17:12,79.167108
0xa00002tm_,0xa00002,2019-10-01T00:22:09,80.81406023
0xa00031tm_,0xa00031,2019-10-01T06:28:43,83.21680327
0xa00013tm_,0xa00013,2019-10-01T11:59:09,81.71424537
0xa00034tm_,0xa00034,2019-10-01T21:36:48,84.06088752
0xa00013tm_,0xa00013,2019-10-01T20:50:00,80.3535107
0xa00028tm_,0xa00028,2019-10-01T18:08:32,82.18196582
0xa00003tm_,0xa00003,2019-10-01T00:04:52,77.91287892
0xa00033tm_,0xa00033,2019-10-01T12:49:47,83.60276951
0xa00010tm_,0xa00010,2019-10-01T07:33:53,81.67933816
0xa00039tm_,0xa00039,2019-10-01T10:18:23,82.4630036
0xa00032tm_,0xa00032,2019-10-01T01:56:38,83.77184433
0xa00032tm_,0xa00032,2019-10-01T16:08:27,82.95631
0xa00018tm_,0xa00018,2019-10-01T19:18:55,81.27405841
0xa00029tm_,0xa00029,2019-10-01T22:28:26,82.20647884
0xa00036tm_,0xa00036,2019-10-01T09:35:00,85.84950909
0xa00037tm_,0xa00037,2019-10-01T08:59:25,85.23693127
0xa00012tm_,0xa00012,2019-10-01T23:10:32,81.84882807
0xa00030tm_,0xa00030,2019-10-01T04:56:22,82.70918517
0xa00038tm_,0xa00038,2019-10-01T09:55:46,84.47879257
0xa00016tm_,0xa00016,2019-10-01T01:16:29,81.89080527
0xa00034tm_,0xa00034,2019-10-01T07:15:17,84.92327331
0xa00006tm_,0xa00006,2019-10-01T05:55:20,78.24657031
0xa00025tm_,0xa00025,2019-10-01T20:40:34,82.10331641
0xa00010tm_,0xa00010,2019-10-01T11:54:19,80.63472637
0xa00022tm_,0xa00022,2019-10-01T17:59:54,82
0xa00035tm_,0xa00035,2019-10-01T04:40:49,82.67946443
0xa00020tm_,0xa00020,2019-10-01T12:31:57,82
0xa00011tm_,0xa00011,2019-10-01T11:12:19,79.86081933
0xa00024tm_,0xa00024,2019-10-01T01:01:17,82.4713769
0xa00024tm_,0xa00024,2019-10-01T14:23:38,82.04911839
0xa00013tm_,0xa00013,2019-10-01T21:40:34,80.44862626
0xa00017tm_,0xa00017,2019-10-01T06:36:04,81.7195683
0xa00038tm_,0xa00038,2019-10-01T15:34:34,84.16040183
0xa00024tm_,0xa00024,2019-10-01T13:41:53,82.3426928
0xa00008tm_,0xa00008,2019-10-01T18:00:31,81.46632647
0xa00039tm_,0xa00039,2019-10-01T18:03:49,84.95620444
0xa00039tm_,0xa00039,2019-10-01T20:38:34,82.1473889
0xa00019tm_,0xa00019,2019-10-01T14:11:30,81.03027937
0xa00006tm_,0xa00006,2019-10-01T10:54:50,79.81318974
0xa00013tm_,0xa00013,2019-10-01T02:15:53,81.44261711
0xa00003tm_,0xa00003,2019-10-01T04:06:42,80.61930928
0xa00010tm_,0xa00010,2019-10-01T10:08:06,80.80702371
0xa00013tm_,0xa00013,2019-10-01T20:48:18,80.27335449
0xa00039tm_,0xa00039,2019-10-01T08:10:27,83.39671086
0xa00004tm_,0xa00004,2019-10-01T20:42:11,79.97838802
0xa00011tm_,0xa00011,2019-10-01T12:30:14,80.11175743
0xa00021tm_,0xa00021,2019-10-01T09:56:09,82
0xa00023tm_,0xa00023,2019-10-01T19:45:14,82
0xa00025tm_,0xa00025,2019-10-01T12:53:54,82.29686496
0xa00024tm_,0xa00024,2019-10-01T12:57:24,82.22198526
0xa00038tm_,0xa00038,2019-10-01T23:53:07,84.31427382
0xa00029tm_,0xa00029,2019-10-01T21:07:34,82.80020587
0xa00013tm_,0xa00013,2019-10-01T19:33:32,81.03390546
0xa00019tm_,0xa00019,2019-10-01T15:07:15,81.62973357
0xa00021tm_,0xa00021,2019-10-01T20:09:27,82
0xa00019tm_,0xa00019,2019-10-01T05:09:36,81.52274079
0xa00002tm_,0xa00002,2019-10-01T11:43:20,77.59730175
0xa00035tm_,0xa00035,2019-10-01T05:07:36,82.89103012
0xa00032tm_,0xa00032,2019-10-01T14:26:02,82.19916427
0xa00033tm_,0xa00033,2019-10-01T01:21:35,82.96500821
0xa00002tm_,0xa00002,2019-10-01T11:50:00,80.03653504
0xa00010tm_,0xa00010,2019-10-01T07:51:05,81.17383424
0xa00009tm_,0xa00009,2019-10-01T00:43:24,79.25745795
0xa00028tm_,0xa00028,2019-10-01T12:28:33,82.42331266
0xa00014tm_,0xa00014,2019-10-01T01:01:59,80.35903382
0xa00020tm_,0xa00020,2019-10-01T13:46:11,82
0xa00032tm_,0xa00032,2019-10-01T19:04:01,83.68494905
0xa00031tm_,0xa00031,2019-10-01T14:06:40,82.89834636
0xa00010tm_,0xa00010,2019-10-01T12:21:43,80.04590144
0xa00029tm_,0xa00029,2019-10-01T17:15:07,83.76913338
0xa00022tm_,0xa00022,2019-10-01T04:26:56,82
0xa00015tm_,0xa00015,2019-10-01T23:21:52,81.44357888
0xa00024tm_,0xa00024,2019-10-01T23:48:48,82.72849219
0xa00022tm_,0xa00022,2019-10-01T02:45:39,82
0xa00034tm_,0xa00034,2019-10-01T18:57:37,82.33908593
0xa00002tm_,0xa00002,2019-10-01T05:24:35,77.83927816
0xa00038tm_,0xa00038,2019-10-01T06:27:24,83.83513484
0xa00031tm_,0xa00031,2019-10-01T01:02:00,82.04757804
0xa00020tm_,0xa00020,2019-10-01T10:52:55,82
0xa00026tm_,0xa00026,2019-10-01T09:00:00,82.37762023
0xa00021tm_,0xa00021,2019-10-01T09:45:12,82
0xa00030tm_,0xa00030,2019-10-01T18:43:31,83.75336407
0xa00026tm_,0xa00026,2019-10-01T08:55:01,82.18805402
0xa00035tm_,0xa00035,2019-10-01T10:43:35,82.02341185
0xa00006tm_,0xa00006,2019-10-01T05:25:04,78.47500309
0xa00037tm_,0xa00037,2019-10-01T17:41:36,82.56681684
0xa00007tm_,0xa00007,2019-10-01T17:50:04,79.72578713
0xa00017tm_,0xa00017,2019-10-01T06:32:56,81.94070316
0xa00005tm_,0xa00005,2019-10-01T00:17:42,81.46288968
0xa00032tm_,0xa00032,2019-10-01T22:34:24,83.04944441
0xa00001tm_,0xa00001,2019-10-01T14:22:37,79.53291004
0xa00010tm_,0xa00010,2019-10-01T05:02:29,79.53797472
0xa00017tm_,0xa00017,2019-10-01T18:07:26,81.1987177
0xa00026tm_,0xa00026,2019-10-01T00:24:45,82.69084241
0xa00008tm_,0xa00008,2019-10-01T04:50:04,80.28899069
0xa00039tm_,0xa00039,2019-10-01T13:48:45,84.37284632
0xa00036tm_,0xa00036,2019-10-01T00:02:37,83.93521092
0xa00002tm_,0xa00002,2019-10-01T19:18:46,80.50632828
0xa00038tm_,0xa00038,2019-10-01T17:14:26,83.87884531
